OTU,SB01,SB02,SB03,SB04,SB05,SB06,SB07,SB08,SB09,SB10,SB11,SB12,SB13,SB14,SB15,SB16,XS01,XS02,XS03,XS04,XS05,XS06,XS07,XS08,XS09,XS10,XS11,XS12,XS13,XS14,XS15,XS16
CL00591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
CL00592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,0,0,0,0,0,0,0,0,0,2,0,0,186,0,2,42
CL00594,0,0,0,0,27,26,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0
CL00607,0,0,0,0,6,49,0,9,0,0,1,7,0,0,0,0,0,0,0,0,91,45,2,22,7,0,0,0,0,0,0,0
CL00611,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0,0,4,0,0,0,0
CL00613,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL00614,0,0,0,0,0,30,0,3,0,0,0,0,0,0,0,0,0,0,0,0,196,0,5,0,0,0,0,0,0,0,0,0
CL00617,0,0,0,0,0,1,0,0,0,6,1,0,0,0,1,0,0,0,0,0,2,1,69,1,150,11,0,0,0,0,0,0
CL00618,7,2,3,1,4,4,16,12,6,8,5,7,11,0,6,0,2,3,11,11,18,12,16,7,11,15,17,12,3,0,1,5
CL00624,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,23,0,0,0,0,0,0,0,0,0,0,0,0,32,103,0,42
CL00630,16,3,2,1,10,6,7,9,5,6,3,5,8,2,1,4,12,2,5,7,15,11,15,15,14,20,13,17,4,4,1,1
CL00631,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL00634,0,0,0,0,9,7,2,0,0,0,22,0,23,88,9,8,0,0,0,0,0,0,0,0,0,0,0,0,35,5,0,0
CL00636,0,0,0,0,1,0,2,0,0,0,0,0,16,44,5,10,0,0,0,0,0,0,0,0,0,20,4,0,36,7,68,12
CL00638,1,5,1,30,0,0,1,15,5,8,3,8,0,1,10,0,7,20,10,6,0,1,4,4,9,17,19,36,2,1,10,0
CL00644,0,0,0,0,0,34,0,0,0,0,4,0,0,0,0,0,145,0,0,10,0,2,0,0,0,0,0,0,0,41,2,0
CL00646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2
CL00649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0,0,0,0,7,0,0,0,0,0,0,0
CL00651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0
CL00656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,32
CL00660,0,5,0,0,0,0,0,0,0,0,1,0,0,0,5,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL00667,0,0,0,0,3,25,8,16,0,0,0,3,0,0,0,0,0,0,0,0,53,46,31,15,13,0,0,7,0,0,0,0
CL00671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,2,0,0,0,0,0,0,0
CL00672,0,0,0,0,0,0,15,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0
CL00673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,105,0
CL00677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,238,0,0,0,0,0,0,0,0,0,0,0,0
CL00681,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0
CL00683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237
CL00684,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,119,11,74,0,0,0,0,0
CL00689,0,0,0,0,0,0,0,1,4,4,0,0,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,0,190
CL00692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,5
CL00701,0,0,0,0,0,3,22,9,0,8,4,2,0,0,0,0,0,0,0,0,16,10,93,14,4,7,0,10,0,0,0,0
CL00707,0,12,0,1,0,0,10,7,0,5,0,1,0,0,0,0,61,14,6,0,0,3,62,17,3,0,1,22,0,0,0,0
CL00709,0,0,0,0,0,0,0,0,0,0,0,0,1,88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,75,0,5
CL00710,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,150,1,0,0,6,0,0,0,0,0,0,0,0
CL00712,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,8
CL00716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,5,0,60,0,0,14,0,99,11,3
CL00717,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,100,13,25,9,0,0,0,0,0,0,0
CL00721,2,9,0,3,1,0,5,4,0,0,0,1,4,2,0,0,41,21,0,84,1,7,5,0,1,2,0,21,0,0,0,0
CL00732,0,0,0,0,8,0,0,0,0,0,3,0,0,0,126,0,0,0,0,0,0,25,0,0,0,1,0,0,0,0,30,0
CL00734,0,1,0,0,0,0,0,0,0,0,1,103,0,0,0,0,0,40,0,0,0,0,0,0,44,0,0,0,0,0,0,0
CL00736,0,0,0,0,9,4,31,0,1,2,5,4,11,1,8,4,0,0,0,0,46,30,5,0,7,13,2,0,0,0,0,0
CL00744,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15,0,0,0,0,163,0,0,0,11
CL00746,84,5,36,19,12,4,34,4,2,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
CL00748,1,2,0,3,31,3,27,12,3,13,3,1,14,1,22,3,0,0,0,0,3,6,10,2,0,0,2,5,0,0,0,2
CL00751,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,4,129,0,15,0,0,0,12,2,0,0,0,0,0
CL00754,5,1,1,3,2,2,3,1,1,5,1,1,5,0,5,2,2,8,2,7,15,23,16,8,33,8,10,6,5,1,1,0
CL00755,0,0,0,0,0,0,0,8,0,21,0,0,0,0,29,0,0,0,2,0,0,0,0,0,22,12,0,0,0,0,103,0
CL00757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,49
CL00758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0
CL00760,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,3,1,0
CL00780,0,0,0,0,0,0,0,6,0,4,9,101,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,0,0,0,0,0
CL00784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CL00787,0,1,6,0,2,1,1,3,5,5,4,4,60,53,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL00790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,163,0,0,0,11
CL00793,0,0,2,0,0,0,15,6,0,8,9,2,13,1,6,2,51,1,4,0,4,7,2,3,13,16,2,8,0,0,0,1
CL00795,0,0,0,0,0,0,0,0,0,0,0,0,2,126,0,0,0,0,0,0,3,0,16,0,0,0,0,0,0,3,0,0
CL00797,0,0,0,8,0,0,0,4,0,10,2,2,6,17,2,3,0,1,4,0,1,3,32,5,2,8,0,0,8,26,15,0
CL00800,0,0,0,0,0,73,0,0,5,0,0,0,0,0,3,0,2,7,0,4,11,26,0,18,0,0,0,0,0,0,0,0
CL00802,8,0,0,2,0,0,0,2,0,2,0,0,3,0,4,0,0,0,0,0,43,0,6,3,0,0,0,102,2,1,4,2
CL00804,0,1,0,29,0,0,0,3,1,3,0,3,0,0,0,0,3,38,48,36,0,0,0,1,0,0,9,21,0,0,0,0
CL00807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,10,0,0
CL00809,0,0,0,0,0,0,5,7,1,2,2,0,9,0,0,4,0,0,0,0,0,0,0,0,4,141,0,0,0,0,0,2
CL00814,2,1,11,0,2,5,1,6,4,4,0,0,0,2,0,0,27,0,0,1,1,18,0,28,0,0,53,15,1,0,0,0
CL00820,0,4,0,0,0,1,0,4,0,1,48,0,6,0,8,0,0,0,0,0,9,0,1,60,0,0,0,19,12,0,1,0
CL00827,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,130,0,2,0,0,0,0,0,0,0,0
CL00828,8,10,0,5,5,40,9,27,15,20,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CL00829,0,0,0,0,2,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,73,5,5,4,0,11,0,0,0,0,0,0
CL00832,0,0,0,0,0,0,0,0,0,0,48,0,0,0,7,0,0,0,82,25,0,0,0,0,0,0,0,0,0,0,0,0
CL00833,0,0,0,0,3,0,0,0,0,0,0,0,30,17,0,0,0,0,0,0,12,0,0,0,0,0,0,0,104,0,0,0
CL00834,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,46,60,0,4,0,0,0,10,0,0,0,0
CL00835,2,6,0,0,0,4,20,2,2,5,0,0,0,3,3,17,25,0,0,26,10,0,24,0,0,0,0,0,1,3,0,15
CL00836,3,1,8,3,0,0,2,0,0,0,0,4,0,0,0,0,88,7,21,17,0,0,11,0,0,0,0,19,0,0,0,0
CL00841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,15
CL00843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
CL00845,0,0,0,0,0,37,0,4,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,81,0,0,0,0,0,0,0,0
CL00847,8,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,62,10,20,0,0,0,0,0,0,0,0,0,2,69,0
CL00848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,60,0,15
CL00850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,15,12,10,14,18,17,10,24,18,11,1,0,0,1
CL00852,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,100,7,3,2,0,0,12,3,5,5,7,12,0,6,5,11
CL00870,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0
CL00876,0,0,0,0,36,0,0,0,14,39,2,0,0,0,0,0,0,0,1,2,0,17,4,0,1,0,11,0,8,0,0,0
CL00878,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,0,0,0,0,0,0,0,0,107,0,0,18,0
CL00884,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
CL00885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0
CL00887,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
CL00890,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,155,0,0,0,0,0,0,0,0
CL00892,0,0,0,0,0,0,0,0,0,0,98,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0
CL00895,0,0,0,0,0,0,0,3,8,6,0,2,0,0,2,0,0,0,0,22,0,0,0,0,0,11,101,0,0,0,0,0
CL00906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,151,0,1,0,0,0,0,0
CL00908,0,0,0,3,0,4,4,8,3,2,0,0,2,9,1,0,0,2,0,0,4,2,11,3,7,0,2,0,38,11,27,1
CL00918,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL00919,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,127,0,0,0,0
CL00922,0,3,0,0,1,15,0,12,0,2,0,1,0,0,5,4,18,1,7,0,15,2,0,48,0,0,5,0,0,0,1,0
CL00923,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0
CL00926,0,4,0,2,0,0,0,7,4,19,1,8,0,0,0,0,0,12,13,0,0,0,0,1,1,8,8,14,0,33,0,0
CL00929,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,15,0,0
CL00934,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,14,65,0,3,4,0,2,21,7,0,0,0,13,6
CL00935,0,0,2,0,0,0,0,0,0,0,3,0,0,6,0,0,0,1,0,0,0,0,0,0,0,136,0,0,0,0,0,4
CL00941,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,65,0,9
CL00949,0,6,0,0,0,1,0,9,0,20,2,2,0,49,0,4,9,0,0,0,0,0,0,6,0,0,0,1,0,8,7,6
CL00964,0,1,0,1,0,0,7,4,3,5,4,0,0,0,2,10,18,0,0,1,0,0,19,5,2,18,3,23,6,1,0,0
CL00965,0,0,0,0,0,0,0,0,9,2,3,1,0,0,0,0,0,1,4,0,0,0,5,0,4,17,49,49,0,0,0,0
CL00966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,52,0
CL00967,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,0
CL00968,1,0,0,0,0,4,1,4,1,4,0,2,0,1,2,0,6,10,3,5,12,18,12,4,9,13,8,9,2,0,0,0
CL00969,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,77,1,72,0,0,0,0,0
CL00973,8,0,14,0,0,0,10,0,1,0,1,0,0,0,6,20,0,0,0,0,0,0,3,0,6,1,0,0,22,10,13,13
CL00977,0,0,0,0,0,0,0,0,0,0,0,0,13,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,8,0,0
CL00981,0,1,4,2,0,11,0,20,4,6,5,1,0,0,0,0,0,4,1,0,1,3,1,23,15,3,17,0,0,0,2,0
CL00983,5,0,0,0,3,4,0,0,2,0,3,1,0,1,0,0,30,0,0,21,7,1,3,9,3,9,1,16,11,0,10,0
CL00984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,35,0,0
CL00985,0,0,28,0,0,0,0,0,0,37,0,2,2,0,0,0,0,0,24,7,0,0,6,20,0,0,1,0,0,0,0,0
CL00999,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,13,21,27,18,2,13,6,13,0,0,0,0
CL01006,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0
CL01008,1,3,0,1,0,3,1,13,3,0,2,2,0,0,0,22,0,21,0,9,2,4,2,4,0,1,2,7,0,8,4,2
CL01010,0,0,0,23,3,2,0,9,1,1,0,0,0,0,0,0,0,0,3,7,8,29,9,16,5,7,1,4,0,0,0,0
CL01017,25,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,115,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
CL01019,0,0,0,1,0,0,3,5,0,9,0,2,5,15,13,4,0,0,0,6,0,1,0,3,0,0,0,2,28,4,11,11
CL01025,2,3,3,12,0,0,0,3,0,0,0,0,59,0,0,0,1,13,15,5,0,6,0,0,0,0,0,0,19,0,0,0
CL01026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,12,4,49,0,0,34,0,0,0,0
CL01031,0,0,0,0,0,2,0,0,0,85,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0
CL01032,0,0,0,0,0,0,0,0,3,0,4,4,1,0,0,0,0,0,0,0,2,3,28,0,0,8,6,13,44,0,0,0
CL01036,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,117,0,0,0,0,0,0
CL01040,0,0,0,0,1,0,50,1,7,1,5,4,8,8,0,0,0,1,1,2,0,20,3,0,0,0,1,0,0,0,0,0
CL01043,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,57,4,0,13,0,4,0,5,20,6
CL01045,0,0,0,10,0,0,1,0,2,6,0,0,0,53,0,0,0,0,1,4,6,0,0,0,6,5,1,0,7,0,0,0
CL01050,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CL01053,0,0,0,6,0,0,14,2,0,0,0,8,0,0,0,0,6,18,0,0,0,25,14,0,2,0,0,31,0,0,0,0
CL01059,0,0,0,6,0,0,0,1,0,0,3,4,0,0,0,0,0,8,6,0,20,0,13,9,10,28,17,0,0,0,0,0
CL01061,9,0,0,0,0,2,0,0,1,79,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL01066,0,0,0,0,0,0,0,0,0,0,2,0,27,28,0,11,0,0,0,0,4,0,0,6,0,0,0,0,8,11,4,2
CL01072,13,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,50,0,0,6,0,5,4,0,0,0,12,9,16,0,0,0
CL01073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,95,0
CL01074,18,0,6,7,0,16,1,0,5,0,0,3,3,0,0,0,0,5,4,2,27,7,0,0,14,5,6,0,0,0,0,0
CL01077,0,0,0,0,4,14,0,5,0,6,0,0,0,0,0,0,0,0,0,0,6,3,51,2,0,0,0,8,0,0,0,0
CL01078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,24,1,6,0,0,0,0,0,0,0,2,0,0,0,0
CL01082,0,0,85,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
CL01083,0,0,0,0,0,0,9,0,0,17,1,0,0,10,0,0,0,0,0,0,25,2,17,3,15,0,0,2,0,0,0,6
CL01085,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,11,12,0,0,0,0,0,16,0,28,31
CL01087,0,0,0,5,0,0,0,1,0,24,2,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,72,0
CL01090,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,15,0,0,0,0,0,0,0,0,0,0,0,0
CL01093,0,0,0,6,4,10,19,16,0,30,1,0,2,0,3,0,0,0,0,0,1,3,11,0,0,0,0,6,0,0,0,0
CL01095,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
CL01096,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,11,0,0,0,0,0,3,0,54,0,0,8,4,37,0,0,0
CL01098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,106,0,0,0,0,0,0,0,0
CL01101,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,100,0,0,0,0,0,0,0,0,0
CL01102,0,0,0,0,7,0,0,0,42,6,0,0,0,0,1,0,24,0,0,0,0,0,9,0,0,4,7,0,0,0,0,0
CL01106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,14,14,5,75
CL01108,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL01112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL01121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0
CL01123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,4,4,10,15,13,14,11,10,8,6,9,0,2,0
CL01131,0,0,0,0,0,0,0,1,0,23,17,3,0,0,0,0,0,0,0,0,0,0,0,2,0,20,1,28,0,0,0,0
CL01138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,77,1,0,0,4,0,0,0,2,5,0,0,0,0
CL01140,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CL01147,25,0,2,1,0,7,0,1,0,0,0,0,0,0,2,1,14,15,7,3,25,8,6,0,0,1,1,0,0,0,0,2
CL01154,32,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL01156,0,0,0,0,0,0,0,0,5,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,2,23,0,69,0,0,0,0
CL01157,11,0,0,0,0,1,0,1,0,2,0,37,0,3,0,2,14,0,8,0,0,2,0,7,0,8,0,0,0,2,3,1
CL01159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,106,0,0,0,11,0,0,0
CL01162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,23,4,0,0,0,0,0,0,0,0,10,1,0,62
CL01163,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
CL01164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,4,9,41,6,5,0,0,14,0,0,9,0
CL01166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,2,5,14,16,13,3,9,16,4,14,4,0,3,1
CL01170,0,0,3,0,0,0,3,7,2,11,1,7,0,0,0,6,16,0,0,0,4,1,5,6,1,7,0,16,0,0,5,0
CL01171,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,12,0,0,3,0,0,27,3,0,0,0,0,0,48,0,0
CL01176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,105,0
CL01181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,10,0,31,0,0,0,10,3,0,21
CL01182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,2,0,0,3,0,6,0,0,0
CL01183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113
CL01184,0,0,0,0,0,1,0,0,0,0,0,0,0,5,20,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL01185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
CL01186,0,0,0,0,0,0,6,0,10,2,1,1,0,0,0,24,0,0,0,0,0,0,0,0,5,0,5,11,0,0,23,4
CL01187,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,53,22,0
CL01189,0,0,0,0,0,0,0,0,0,0,0,0,6,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL01191,0,0,0,0,1,67,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0
CL01203,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,36
CL01205,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,3
CL01210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,30,1,4,0,0,0,0,0
CL01212,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
CL01213,0,0,0,0,0,0,0,0,0,0,2,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2,1,0
CL01219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,0,0,4,0,5,2,0,8,0,0,32,0,10,16
CL01223,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,68,5,11,0,0,0,0,0,0,0,0,0
CL01224,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
CL01231,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,13,0,78,0,0,0,0,0,0,0,0,0
CL01232,0,4,0,0,0,0,0,0,1,10,0,0,9,0,0,6,48,0,0,8,0,0,0,0,0,6,0,0,6,0,0,4
CL01234,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,53,18,0,1,1,8,0,1,0,0,0,0,0
CL01237,0,0,0,0,2,20,5,0,2,8,7,0,0,0,0,5,0,0,0,0,0,0,2,1,0,3,0,0,2,10,3,18
CL01238,0,0,0,0,0,2,4,11,0,3,20,0,0,0,0,0,0,0,0,11,0,0,11,5,3,7,0,2,0,3,0,0
CL01243,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,31,0,18
CL01248,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,4,0,0,0,0,0,0,0,0,0,0,0,0,31,12,1,15
CL01249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CL01253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,10,0,0,0,0,0,0,0,0,0,30,35,3,2
CL01254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,63,0,0,0,0,0,0,0,0,0
CL01259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0
CL01275,0,0,0,0,1,0,0,0,9,35,5,0,0,0,0,6,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,5
CL01276,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0
CL01277,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CL01279,0,0,0,0,0,6,0,5,0,2,0,0,0,0,0,0,16,0,0,0,16,1,5,3,24,0,0,2,0,10,0,0
